listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
3657078ha,Acl~~ Cota~ 3/4  Acre Beauty Grass,30.119949,-97.816964,"Onion Creek Meadows, TX, USA",0,,357,500,,,,8.5%,3,8,3,2,house,Yes,2012,,0%,"August 6, 2014",house,,2100,8,,Austin,TX
3738007ha,Great Austin Home - 20 Min To Downtown - 20 Min to F1 Facility,30.133571,-97.884699,"Manchaca, TX, USA",0,,500,625,,,200,6.0%,4,8,3,2,house,No,2014,Within a few days,11%,"December 6, 2014",house,,3000,8,,Austin,TX
4087751ha,"Quiet, private  2/2 Condo at LaFrontera Plaza near Dell for short or extended st",30.487754,-97.682278,"Chisholm Valley South, Round Rock, TX, USA",2,4.5,67,,,,,8.5%,30,4,2,2,condo,Yes,2008,Within a day,100%,"June 4, 2017",condo,1,950,4,building,Austin,TX
4148545ha,Beautiful Ultra-Private Resort Ranch 18 Miles From Austin's Bertram Airport,30.211999,-97.437499,"Bastrop, TX, USA",0,,714,,,,,,3,8,4,3,estate,No,2016,,,"March 2, 2016",estate,,,8,,Austin,TX
4234472ha,Brand New Home 3500 SQFT,30.15884974,-97.6345193,"Del Valle, Austin, TX, USA",0,,419,399,499,,,15.0%,1,13,5,2,house,Yes,2016,Within an hour,100%,"June 5, 2017",house,,3500,13,,Austin,TX
4238421ha,"Wonderful Condominium In Pflugerville, Tx In A Quiet Neighborhood Near Austin Tx",30.4359855,-97.62176717,"Pflugerville, TX, USA",0,,107,99,149,,,6.0%,5,4,2,2,condo,Yes,2016,,,"April 27, 2017",condo,1,1200,4,building,Austin,TX
4253087ha,Beautiful Lake Travis waterfront home with dock.,30.43571537,-97.88036968,"Leander, TX, USA",0,,343,400,500,,,,4,8,4,3,house,No,2016,Within a day,100%,"March 3, 2017",house,,,8,,Austin,TX
4264738ha,Villa Vigneto Texas - A European Style Country House,30.21535707,-98.02967351,"Dripping Springs, TX, USA",0,,663,650,695,,200,13.0%,2,8,4,2,estate,Yes,2016,Within a day,100%,"May 24, 2017",estate,,2800,8,,Austin,TX
901832,Lake Views From an Impeccable Patio at the Reserve at Lake Travis,30.40784195,-97.99066328,"The Reserve At Lake Travis, TX, USA",3,3.7,632,,,,,,2,9,3,2,cottage,Yes,2006,Within an hour,,"June 9, 2017",cottage,,2043,9,,Austin,TX
971944,"Gorgeous 4BR, 2.5BA Lago Vista Home with Pool, Hot Tub & Great Room",30.42127851,-97.9983908,"Highland Lake Estates, Lago Vista, TX, USA",0,,,,,,,,2,10,4,2,house,Yes,2006,Within an hour,,"June 9, 2017",house,,,10,,Austin,TX
4295311ha,Studio at Crepe Myrtle Manor Suited for Business Travelers/Corporate Relocation,,,"Buda, TX, USA",0,,,85,,,30,,,2,1,1,studio,No,2015,,,"June 8, 2017",studio,,,,,Austin,TX
4442152ha,Incredible Italian Villa Nestled in Scenic Hill Country 20 minutes to Downtown,30.1172781,-97.9669228,"Buda, TX, USA",0,,,10,,,,14.5%,5,34,6,5,villa,No,2017,,,"April 5, 2017",villa,,,34,,Austin,TX
1023747,Villa EW 17700 H6303 Befi,30.4548884,-97.934025,"Jonestown, TX, USA",0,,253,,,,,,2,6,3,2,villa,No,2012,Within 12 hours,,"June 9, 2017",villa,,1440,6,,Austin,TX
1030316,"Amenities Grace this 3BR, 2.5BA Lake Travis Villa—The Way Life Should Be",30.40903076,-97.99246926,"The Reserve At Lake Travis, TX, USA",1,,683,,,,,,2,8,3,2,villa,Yes,2006,Within an hour,,"June 9, 2017",villa,,2532,8,,Austin,TX
4516045ha,"Beautiful Home in a Nice Neighborhood, Water Park  & Shopping Center in the Area",30.4782838,-97.5730082,"Pflugerville, TX, USA",0,,357,400,,,,8.0%,4,8,3,3,house,No,2017,,,"May 21, 2017",house,,,,,Austin,TX
1056637,LAKEFRONT OASIS!  LA POSADA AT LAKE TRAVIS,,,"Lago Vista, TX, USA",2,,640,695,815,,175,6.0%,2,14,5,5,house,Yes,2015,Within an hour,100%,"June 9, 2017",house,,3035,,,Austin,TX
1063536,El Pescador House (Full Facility) - Asante Lodging and Events,,,"Dripping Springs, TX, USA",0,,251,220,275,,200,6.0%,2,6,2,2,house,No,2016,,,"May 25, 2017",house,,,,,Austin,TX
1063524,Estable House (Full Facility) - Asante Lodging and Events,,,"Dripping Springs, TX, USA",0,,235,215,250,,200,6.0%,2,4,2,2,house,No,2016,,,"May 26, 2017",house,,,,,Austin,TX
